Date,Close
2022-07-13,110.952
2022-07-14,109.968
2022-07-15,111.374
2022-07-18,108.636
2022-07-19,113.399
2022-07-20,113.488
2022-07-21,113.927
2022-07-22,107.51
2022-07-25,107.122
2022-07-26,104.641
2022-07-27,112.651
2022-07-28,113.808
2022-07-29,115.9
2022-08-01,114.445
2022-08-02,114.715
2022-08-03,117.654
2022-08-04,117.764
2022-08-05,117.046
2022-08-08,116.877
2022-08-09,116.209
2022-08-10,119.268
2022-08-11,118.411
2022-08-12,121.241
2022-08-15,121.639
2022-08-16,121.26
2022-08-17,119.118
2022-08-18,119.736
2022-08-19,116.787
2022-08-22,113.828
2022-08-23,113.448
2022-08-24,113.28
2022-08-25,116.229
2022-08-26,109.942
2022-08-29,109.025
2022-08-30,108.547
2022-08-31,107.829
2022-09-01,109.344
2022-09-02,107.46
2022-09-06,106.425
2022-09-07,109.055
2022-09-08,107.989
2022-09-09,110.251
2022-09-12,110.459
2022-09-13,103.943
2022-09-14,104.621
2022-09-15,102.538
2022-09-16,102.429
2022-09-19,102.698
2022-09-20,100.775
2022-09-21,98.9214
2022-09-22,99.778
2022-09-23,98.3833
2022-09-26,97.8155
2022-09-27,97.1478
2022-09-28,99.6887
2022-09-29,97.0681
2022-09-30,95.3045
2022-10-03,98.2837
2022-10-04,101.272
2022-10-05,101.064
2022-10-06,101.054
2022-10-07,98.3236
2022-10-10,97.5066
2022-10-11,96.829
2022-10-12,97.2077
2022-10-13,98.7022
2022-10-14,96.2112
2022-10-17,99.6089
2022-10-18,100.406
2022-10-19,99.2701
2022-10-20,99.6089
2022-10-21,100.765
2022-10-24,102.149
2022-10-25,104.103
2022-10-26,94.5871
2022-10-27,91.8869
2022-10-28,95.9421
2022-10-31,94.1687
2022-11-01,90.1432
2022-11-02,86.6559
2022-11-03,83.1287
2022-11-04,86.2672
2022-11-07,88.1705
2022-11-08,88.5789
2022-11-09,87.0046
2022-11-10,93.6007
2022-11-11,96.0618
2022-11-14,95.3543
2022-11-15,98.0844
2022-11-16,98.493
2022-11-17,98.0047
2022-11-18,97.078
2022-11-21,95.2547
2022-11-22,96.6994
2022-11-23,98.1044
2022-11-25,97.108
2022-11-28,95.7031
2022-11-29,94.8462
2022-11-30,100.625
2022-12-01,100.625
2022-12-02,100.077
2022-12-05,99.1207
2022-12-06,96.6297
2022-12-07,94.5971
2022-12-08,93.3716
2022-12-09,92.4947
2022-12-12,92.9729
2022-12-13,95.2846
2022-12-14,94.7266
2022-12-15,90.5317
2022-12-16,89.9339
2022-12-19,88.1205
2022-12-20,88.6984
2022-12-21,89.2564
2022-12-22,87.443
2022-12-23,88.9077
2022-12-27,87.0743
2022-12-28,85.7093
2022-12-29,88.1305
2022-12-30,87.9113
2023-01-03,88.798
2023-01-04,87.7618
2023-01-05,85.8887
2023-01-06,87.0246
2023-01-09,87.7021
2023-01-10,88.1006
2023-01-11,91.1895
2023-01-12,90.8008
2023-01-13,91.7873
2023-01-17,90.9603
2023-01-18,90.7908
2023-01-19,92.7138
2023-01-20,97.666
2023-01-23,99.4295
2023-01-24,97.3471
2023-01-25,94.8761
2023-01-26,97.1677
2023-01-27,99.0111
2023-01-30,96.5899
2023-01-31,98.483
2023-02-01,100.067
2023-02-02,107.35
2023-02-03,104.401
2023-02-06,102.528
2023-02-07,107.252
2023-02-08,99.0111
2023-02-09,94.6668
2023-02-10,94.2284
2023-02-13,94.2683
2023-02-14,94.3381
2023-02-15,96.5899
2023-02-16,95.165
2023-02-17,94.0092
2023-02-21,91.4585
2023-02-22,91.3189
2023-02-23,90.5617
2023-02-24,88.808
2023-02-27,89.5454
2023-02-28,89.7348
2023-03-01,90.0336
2023-03-02,91.6676
2023-03-03,93.3117
2023-03-06,94.7864
2023-03-07,93.521
2023-03-08,93.9096
2023-03-09,91.9866
2023-03-10,90.3026
2023-03-13,90.781
2023-03-14,93.6306
2023-03-15,95.7628
2023-03-16,99.9574
2023-03-17,101.253
2023-03-20,100.854
2023-03-21,104.541
2023-03-22,102.996
2023-03-23,105.218
2023-03-24,105.059
2023-03-27,102.09
2023-03-28,100.665
2023-03-29,101.024
2023-03-30,100.525
2023-03-31,103.356
2023-04-03,103.983
2023-04-04,104.341
2023-04-05,104.093
2023-04-06,108.028
2023-04-10,106.055
2023-04-11,104.97
2023-04-12,104.262
2023-04-13,107.042
2023-04-14,108.477
2023-04-17,105.588
2023-04-18,104.123
2023-04-19,103.804
2023-04-20,104.91
2023-04-21,105.029
2023-04-24,105.588
2023-04-25,103.475
2023-04-26,103.336
2023-04-27,107.202
2023-04-28,106.952
2023-05-01,106.813
2023-05-02,104.94
2023-05-03,105.029
2023-05-04,104.311
2023-05-05,105.188
2023-05-08,107.38
2023-05-09,106.962
2023-05-10,111.346
2023-05-11,116.149
2023-05-12,117.085
2023-05-15,116.089
2023-05-16,119.079
2023-05-17,120.403
2023-05-18,122.386
2023-05-19,122.317
2023-05-22,124.598
2023-05-23,122.117
2023-05-24,120.463
2023-05-25,123.034
2023-05-26,124.16
2023-05-30,123.223
2023-05-31,122.426
2023-06-01,123.273
2023-06-02,124.22
2023-06-05,125.555
2023-06-06,126.85
2023-06-07,122.058
2023-06-08,121.699
2023-06-09,121.788
2023-06-12,123.193
2023-06-13,123.383
2023-06-14,123.223
2023-06-15,124.638
2023-06-16,123.083
2023-06-20,122.655
2023-06-21,120.114
2023-06-22,122.705
2023-06-23,121.898
2023-06-26,117.912
2023-06-27,117.902
2023-06-28,119.746
2023-06-29,118.669
2023-06-30,119.268
2023-07-03,119.467
2023-07-05,121.31
2023-07-06,119.676
2023-07-07,119.049
2023-07-10,116.03
2023-07-11,116.717
2023-07-12,118.501
2023-07-13,124.09
2023-07-14,124.967
2023-07-17,124.2
2023-07-18,123.313
2023-07-19,121.589
2023-07-20,118.769
2023-07-21,119.586
2023-07-24,121.091
2023-07-25,121.768
2023-07-26,128.803
2023-07-27,128.933
2023-07-28,132.102
2023-07-31,132.24
2023-08-01,131.075
2023-08-02,127.916
2023-08-03,127.986
2023-08-04,127.647
2023-08-07,131.055
2023-08-08,130.925
2023-08-09,129.191
2023-08-10,129.221
2023-08-11,129.092
2023-08-14,130.855
2023-08-15,129.311
2023-08-16,128.235
2023-08-17,129.451
2023-08-18,126.999
2023-08-21,127.906
2023-08-22,128.614
2023-08-23,131.892
2023-08-24,129.311
2023-08-25,129.411
2023-08-28,130.537
2023-08-29,134.084
2023-08-30,135.389
2023-08-31,135.679
2023-09-01,135.169
2023-09-05,135.279
2023-09-06,133.974
2023-09-07,134.772
2023-09-08,135.887
2023-09-11,136.426
2023-09-12,134.851
2023-09-13,136.216
2023-09-14,137.601
2023-09-15,136.903
2023-09-18,137.711
2023-09-19,137.541
2023-09-20,133.257
2023-09-21,129.968
2023-09-22,129.78
2023-09-25,130.636
2023-09-26,128.101
2023-09-27,130.068
2023-09-28,131.832
2023-09-29,130.388
2023-10-02,133.685
2023-10-03,131.952
2023-10-04,134.752
2023-10-05,134.582
2023-10-06,137.083
2023-10-09,137.92
2023-10-10,137.561
2023-10-11,140.043
2023-10-12,138.468
2023-10-13,136.864
2023-10-16,138.593
2023-10-17,139.215
2023-10-18,137.461
2023-10-19,137.253
2023-10-20,135.111
2023-10-23,136.007
2023-10-24,138.308
2023-10-25,125.157
2023-10-26,121.838
2023-10-27,121.728
2023-10-30,124.01
2023-10-31,123.632
2023-11-01,125.994
2023-11-02,127.029
2023-11-03,128.634
2023-11-06,129.78
2023-11-07,130.497
2023-11-08,131.363
2023-11-09,129.77
2023-11-10,132.111
2023-11-13,131.613
2023-11-14,133.137
2023-11-15,134.134
2023-11-16,136.436
2023-11-17,134.821
2023-11-20,135.758
2023-11-21,136.476
2023-11-22,137.99
2023-11-24,136.196
2023-11-27,135.917
2023-11-28,136.704
2023-11-29,134.502
