Date,Close
2022-07-13,252.72
2022-07-14,254.08
2022-07-15,256.72
2022-07-18,254.25
2022-07-19,259.53
2022-07-20,262.27
2022-07-21,264.84
2022-07-22,260.36
2022-07-25,258.83
2022-07-26,251.9
2022-07-27,268.74
2022-07-28,276.41
2022-07-29,280.74
2022-08-01,278.01
2022-08-02,274.82
2022-08-03,282.47
2022-08-04,283.65
2022-08-05,282.91
2022-08-08,280.32
2022-08-09,282.3
2022-08-10,289.16
2022-08-11,287.02
2022-08-12,291.91
2022-08-15,293.47
2022-08-16,292.71
2022-08-17,291.32
2022-08-18,290.17
2022-08-19,286.15
2022-08-22,277.75
2022-08-23,276.44
2022-08-24,275.79
2022-08-25,278.85
2022-08-26,268.09
2022-08-29,265.23
2022-08-30,262.97
2022-08-31,261.47
2022-09-01,260.4
2022-09-02,256.06
2022-09-06,253.25
2022-09-07,258.09
2022-09-08,258.52
2022-09-09,264.46
2022-09-12,266.65
2022-09-13,251.99
2022-09-14,252.22
2022-09-15,245.38
2022-09-16,244.74
2022-09-19,244.52
2022-09-20,242.45
2022-09-21,238.95
2022-09-22,240.98
2022-09-23,237.92
2022-09-26,237.45
2022-09-27,236.41
2022-09-28,241.07
2022-09-29,237.5
2022-09-30,232.9
2022-10-03,240.74
2022-10-04,248.88
2022-10-05,249.2
2022-10-06,246.79
2022-10-07,234.24
2022-10-10,229.25
2022-10-11,225.41
2022-10-12,225.75
2022-10-13,234.24
2022-10-14,228.56
2022-10-17,237.53
2022-10-18,238.5
2022-10-19,236.48
2022-10-20,236.15
2022-10-21,242.12
2022-10-24,247.25
2022-10-25,250.66
2022-10-26,231.32
2022-10-27,226.75
2022-10-28,235.87
2022-10-31,232.13
2022-11-01,228.17
2022-11-02,220.1
2022-11-03,214.25
2022-11-04,221.39
2022-11-07,227.87
2022-11-08,228.87
2022-11-09,224.51
2022-11-10,242.98
2022-11-11,247.11
2022-11-14,241.55
2022-11-15,241.97
2022-11-16,241.73
2022-11-17,241.68
2022-11-18,241.22
2022-11-21,242.05
2022-11-22,245.03
2022-11-23,247.58
2022-11-25,247.49
2022-11-28,241.76
2022-11-29,240.33
2022-11-30,255.14
2022-12-01,254.69
2022-12-02,255.02
2022-12-05,250.2
2022-12-06,245.12
2022-12-07,244.37
2022-12-08,247.4
2022-12-09,245.42
2022-12-12,252.51
2022-12-13,256.92
2022-12-14,257.22
2022-12-15,249.01
2022-12-16,244.69
2022-12-19,240.45
2022-12-20,241.8
2022-12-21,244.43
2022-12-22,238.19
2022-12-23,238.73
2022-12-27,236.96
2022-12-28,234.53
2022-12-29,241.01
2022-12-30,239.82
2023-01-03,239.58
2023-01-04,229.1
2023-01-05,222.31
2023-01-06,224.93
2023-01-09,227.12
2023-01-10,228.85
2023-01-11,235.77
2023-01-12,238.51
2023-01-13,239.23
2023-01-17,240.35
2023-01-18,235.81
2023-01-19,231.93
2023-01-20,240.22
2023-01-23,242.58
2023-01-24,242.04
2023-01-25,240.61
2023-01-26,248
2023-01-27,248.16
2023-01-30,242.71
2023-01-31,247.81
2023-02-01,252.75
2023-02-02,264.6
2023-02-03,258.35
2023-02-06,256.77
2023-02-07,267.56
2023-02-08,266.73
2023-02-09,263.62
2023-02-10,263.1
2023-02-13,271.32
2023-02-14,272.17
2023-02-15,269.32
2023-02-16,262.15
2023-02-17,258.06
2023-02-21,252.67
2023-02-22,251.51
2023-02-23,254.77
2023-02-24,249.22
2023-02-27,250.16
2023-02-28,249.42
2023-03-01,246.27
2023-03-02,251.11
2023-03-03,255.29
2023-03-06,256.87
2023-03-07,254.15
2023-03-08,253.7
2023-03-09,252.32
2023-03-10,248.59
2023-03-13,253.92
2023-03-14,260.79
2023-03-15,265.44
2023-03-16,276.2
2023-03-17,279.43
2023-03-20,272.23
2023-03-21,273.78
2023-03-22,272.29
2023-03-23,277.66
2023-03-24,280.57
2023-03-27,276.38
2023-03-28,275.23
2023-03-29,280.51
2023-03-30,284.05
2023-03-31,288.3
2023-04-03,287.23
2023-04-04,287.18
2023-04-05,284.34
2023-04-06,291.6
2023-04-10,289.39
2023-04-11,282.83
2023-04-12,283.49
2023-04-13,289.84
2023-04-14,286.14
2023-04-17,288.8
2023-04-18,288.37
2023-04-19,288.45
2023-04-20,286.11
2023-04-21,285.76
2023-04-24,281.77
2023-04-25,275.42
2023-04-26,295.37
2023-04-27,304.83
2023-04-28,307.26
2023-05-01,305.56
2023-05-02,305.41
2023-05-03,304.4
2023-05-04,305.41
2023-05-05,310.65
2023-05-08,308.65
2023-05-09,307
2023-05-10,312.31
2023-05-11,310.11
2023-05-12,308.97
2023-05-15,309.46
2023-05-16,311.74
2023-05-17,314
2023-05-18,318.52
2023-05-19,318.34
2023-05-22,321.18
2023-05-23,315.26
2023-05-24,313.85
2023-05-25,325.92
2023-05-26,332.89
2023-05-30,331.21
2023-05-31,328.39
2023-06-01,332.58
2023-06-02,335.4
2023-06-05,335.94
2023-06-06,333.68
2023-06-07,323.38
2023-06-08,325.26
2023-06-09,326.79
2023-06-12,331.85
2023-06-13,334.29
2023-06-14,337.34
2023-06-15,348.1
2023-06-16,342.33
2023-06-20,338.05
2023-06-21,333.56
2023-06-22,339.71
2023-06-23,335.02
2023-06-26,328.6
2023-06-27,334.57
2023-06-28,335.85
2023-06-29,335.05
2023-06-30,340.54
2023-07-03,337.99
2023-07-05,338.15
2023-07-06,341.27
2023-07-07,337.22
2023-07-10,331.83
2023-07-11,332.47
2023-07-12,337.2
2023-07-13,342.66
2023-07-14,345.24
2023-07-17,345.73
2023-07-18,359.49
2023-07-19,355.08
2023-07-20,346.87
2023-07-21,343.77
2023-07-24,345.11
2023-07-25,350.98
2023-07-26,337.77
2023-07-27,330.72
2023-07-28,338.37
2023-07-31,335.92
2023-08-01,336.34
2023-08-02,327.5
2023-08-03,326.66
2023-08-04,327.78
2023-08-07,330.11
2023-08-08,326.05
2023-08-09,322.23
2023-08-10,322.93
2023-08-11,321.01
2023-08-14,324.04
2023-08-15,321.86
2023-08-16,320.4
2023-08-17,316.88
2023-08-18,316.48
2023-08-21,321.88
2023-08-22,322.46
2023-08-23,327
2023-08-24,319.97
2023-08-25,322.98
2023-08-28,323.7
2023-08-29,328.41
2023-08-30,328.79
2023-08-31,327.76
2023-09-01,328.66
2023-09-05,333.55
2023-09-06,332.88
2023-09-07,329.91
2023-09-08,334.27
2023-09-11,337.94
2023-09-12,331.77
2023-09-13,336.06
2023-09-14,338.7
2023-09-15,330.22
2023-09-18,329.06
2023-09-19,328.65
2023-09-20,320.77
2023-09-21,319.53
2023-09-22,317.01
2023-09-25,317.54
2023-09-26,312.14
2023-09-27,312.79
2023-09-28,313.64
2023-09-29,315.75
2023-10-02,321.8
2023-10-03,313.39
2023-10-04,318.955
2023-10-05,319.36
2023-10-06,327.26
2023-10-09,329.82
2023-10-10,328.39
2023-10-11,332.42
2023-10-12,331.16
2023-10-13,327.73
2023-10-16,332.64
2023-10-17,332.06
2023-10-18,330.11
2023-10-19,331.32
2023-10-20,326.67
2023-10-23,329.32
2023-10-24,330.53
2023-10-25,340.67
2023-10-26,327.89
2023-10-27,329.81
2023-10-30,337.31
2023-10-31,338.11
2023-11-01,346.07
2023-11-02,348.32
2023-11-03,352.8
2023-11-06,356.53
2023-11-07,360.53
2023-11-08,363.2
2023-11-09,360.69
2023-11-10,369.67
2023-11-13,366.68
2023-11-14,370.27
2023-11-15,369.67
2023-11-16,376.17
2023-11-17,369.85
2023-11-20,377.44
2023-11-21,373.07
2023-11-22,377.85
2023-11-24,377.43
2023-11-27,378.61
2023-11-28,382.7
2023-11-29,378.85
2023-11-30,378.91
2023-12-01,374.51
2023-12-04,369.14
2023-12-05,372.52
2023-12-06,368.8
2023-12-07,370.95
2023-12-08,374.23
2023-12-11,371.3
2023-12-12,374.38
2023-12-13,374.37
2023-12-14,365.93
2023-12-15,370.73
2023-12-18,372.65
2023-12-19,373.26
2023-12-20,370.62
2023-12-21,373.54
2023-12-22,374.58
2023-12-26,374.66
2023-12-27,374.07
2023-12-28,375.28
2023-12-29,376.04
2024-01-02,370.87
2024-01-03,370.6
2024-01-04,367.94
2024-01-05,367.75
2024-01-08,374.69
2024-01-09,375.79
2024-01-10,382.77
2024-01-11,384.63
2024-01-12,388.47
2024-01-16,390.27
2024-01-17,389.47
2024-01-18,393.87
2024-01-19,398.67
2024-01-22,396.51
2024-01-23,398.9
2024-01-24,402.56
2024-01-25,404.87
2024-01-26,403.93
2024-01-29,409.72
2024-01-30,408.59
2024-01-31,397.58
2024-02-01,403.78
2024-02-02,411.22
2024-02-05,405.65
2024-02-06,405.49
2024-02-07,414.05
2024-02-08,414.11
2024-02-09,420.55
2024-02-12,415.26
2024-02-13,406.32
2024-02-14,409.49
2024-02-15,406.56
2024-02-16,404.06
2024-02-20,402.79
2024-02-21,402.18
2024-02-22,411.65
2024-02-23,410.34
2024-02-26,407.54
2024-02-27,407.48
2024-02-28,407.72
2024-02-29,413.64
2024-03-01,415.5
2024-03-04,414.92
2024-03-05,402.65
2024-03-06,402.09
2024-03-07,409.14
2024-03-08,406.22
2024-03-11,404.52
2024-03-12,415.28
2024-03-13,415.1
2024-03-14,425.22
2024-03-15,416.42
2024-03-18,417.32
2024-03-19,421.41
2024-03-20,425.23
2024-03-21,429.37
2024-03-22,428.74
2024-03-25,422.86
2024-03-26,421.65
2024-03-27,421.43
2024-03-28,420.72
2024-04-01,424.57
2024-04-02,421.44
2024-04-03,420.45
2024-04-04,417.88
2024-04-05,425.52
2024-04-08,424.59
2024-04-09,426.28
2024-04-10,423.26
2024-04-11,427.93
2024-04-12,421.9
2024-04-15,413.64
2024-04-16,414.58
2024-04-17,411.84
2024-04-18,404.27
2024-04-19,399.12
2024-04-22,400.96
2024-04-23,407.57
2024-04-24,409.06
2024-04-25,399.04
2024-04-26,406.32
2024-04-29,402.25
2024-04-30,389.33
2024-05-01,394.94
2024-05-02,397.84
2024-05-03,406.66
2024-05-06,413.54
2024-05-07,409.34
2024-05-08,410.54
2024-05-09,412.32
2024-05-10,414.74
2024-05-13,413.72
2024-05-14,416.56
2024-05-15,423.08
2024-05-16,420.99
2024-05-17,420.21
2024-05-20,425.34
2024-05-21,429.04
2024-05-22,430.52
2024-05-23,427
2024-05-24,430.16
2024-05-28,430.32
2024-05-29,429.17
2024-05-30,414.67
2024-05-31,415.13
2024-06-03,413.52
2024-06-04,416.07
2024-06-05,424.01
2024-06-06,424.52
2024-06-07,423.85
2024-06-10,427.87
2024-06-11,432.68
2024-06-12,441.06
2024-06-13,441.58
2024-06-14,442.57
2024-06-17,448.37
2024-06-18,446.34
2024-06-20,445.7
2024-06-21,449.78
2024-06-24,447.67
2024-06-25,450.95
2024-06-26,452.16
2024-06-27,452.85
2024-06-28,446.95
2024-07-01,456.73
2024-07-02,459.28
2024-07-03,460.77
2024-07-05,467.56
2024-07-08,466.24
2024-07-09,459.54
2024-07-10,466.25
2024-07-11,454.7
2024-07-12,453.55
2024-07-15,453.96
2024-07-16,449.52
2024-07-17,443.52
2024-07-18,440.37
2024-07-19,437.11
2024-07-22,442.94
2024-07-23,444.85
2024-07-24,428.9
2024-07-25,418.4
2024-07-26,425.27
2024-07-29,426.73
2024-07-30,422.92
2024-07-31,418.35
2024-08-01,417.11
2024-08-02,408.49
2024-08-05,395.15
2024-08-06,399.61
2024-08-07,398.43
