Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-04-11,17.7967609,17.85364222,17.67588792,17.75409889,47791800,0,0
2005-04-12,17.71854601,18.02428358,17.63322336,18.00295258,67517800,0,0
2005-04-13,17.93896537,18.09539003,17.76832138,17.80387306,60929300,0,0
2005-04-14,17.78253792,17.87496955,17.65455463,17.66166496,66754400,0,0
2005-04-15,17.47679448,17.70431966,17.35592156,17.39147186,100251600,0,0
2005-04-18,17.38436488,17.66166106,17.34881322,17.52656746,75766400,0,0
2005-04-19,17.56923522,17.63322688,17.38437193,17.5123539,65956200,0,0
2005-04-20,17.53368088,17.56212221,17.2777143,17.29193497,91923500,0,0
2005-04-21,17.40570132,18.05272689,17.39859099,17.97451591,93562300,0,0
2005-04-22,17.81098048,17.95318446,17.61900686,17.76120949,80087500,0,0
2005-04-25,17.82520332,17.97451766,17.67589034,17.76832199,75457900,0,0
2005-04-26,17.73987572,17.95318029,17.59056144,17.6047821,60464300,0,0
2005-04-27,17.53368634,17.88208465,17.51235533,17.76832199,47732800,0,0
2005-04-28,17.64744834,17.71855034,17.37726238,17.38437271,83623100,0,0
2005-04-29,17.69010416,17.98873138,17.62611387,17.98873138,98641200,0,0
2005-05-02,17.93896866,18.03140168,17.73988465,17.93896866,54376700,0,0
2005-05-03,17.86785621,18.05983112,17.83941623,18.03139114,67867800,0,0
2005-05-04,18.01718049,18.05984115,17.85364681,17.92474747,86864200,0,0
2005-05-05,17.917639,18.01007067,17.83231632,17.93896866,59362300,0,0
2005-05-06,18.01006658,18.11671889,17.9105246,17.93185425,64322600,0,0
2005-05-09,17.93895514,18.0100571,17.81097189,17.85363388,61872400,0,0
2005-05-10,17.80386036,17.83230033,17.64743581,17.70431709,62235100,0,0
2005-05-11,17.69721846,17.75409979,17.51946415,17.71143913,59463300,0,0
2005-05-12,17.66166614,17.85364109,17.6545558,17.77542877,74540700,0,0
2005-05-13,17.79675781,18.0456127,17.76831647,17.98873138,77204300,0,0
2005-05-16,17.99586913,18.18845308,17.96733893,18.18132019,50577300,0.08,0
2005-05-17,18.05292343,18.18844556,18.01012747,18.15991402,39983200,0,0
2005-05-18,18.18844923,18.430962,18.13138748,18.33110428,71182400,0,0
2005-05-19,18.36676738,18.58074859,18.33110429,18.48802376,52120800,0,0
2005-05-20,18.45949212,18.48802367,18.35250151,18.3596344,64444500,0,0
2005-05-23,18.35963278,18.59501264,18.35963278,18.43809319,75421100,0,0
2005-05-24,18.40243097,18.45949271,18.34536922,18.36676788,61287700,0,0
2005-05-25,18.31683855,18.38103319,18.18844928,18.33823586,35749000,0,0
2005-05-26,18.36677378,18.54509197,18.35250799,18.47376442,50579200,0,0
2005-05-27,18.42383122,18.60928226,18.40956544,18.59501648,54978000,0,0
2005-05-31,18.53794981,18.56648136,18.3667646,18.40242767,46131100,0,0
2005-06-01,18.35250322,18.54508714,18.26691127,18.40956497,54621000,0,0
2005-06-02,18.3382349,18.44522686,18.28830604,18.395298,27212500,0,0
2005-06-03,18.33110125,18.40956029,18.07432275,18.13851738,79659500,0,0
2005-06-06,18.10286136,18.18845468,18.05293248,18.09572983,40756900,0,0
2005-06-07,18.06719596,18.42383228,18.05293018,18.19558525,54511400,0,0
2005-06-08,18.22411134,18.27404156,18.07432477,18.11712074,45369700,0,0
2005-06-09,18.11712482,18.26691279,18.08146174,18.19558525,52767900,0,0
2005-06-10,18.18131334,18.202712,18.07432275,18.13851738,39459800,0,0
2005-06-13,18.08859146,18.18131629,18.01726394,18.05292702,49104100,0,0
2005-06-14,18.05292618,18.14565237,18.00299733,18.08859062,44243300,0,0
2005-06-15,18.11712304,18.12425593,17.91027471,18.01726532,50764800,0,0
2005-06-16,17.98873376,17.99586665,17.7961512,17.86034584,65918800,0,0
2005-06-17,18.02439821,18.03866398,17.77475253,17.86034584,90821300,0,0
2005-06-20,17.81754452,18.03152706,17.78188144,17.91027069,50538900,0,0
2005-06-21,17.88887006,17.96733045,17.86033987,17.9387989,81084000,0,0
2005-06-22,17.91027403,18.01726464,17.85321228,17.88174248,60492700,0,0
2005-06-23,17.9530693,18.27404248,17.93880352,18.05292702,105159800,0,0
2005-06-24,17.98873376,18.11712304,17.86034584,17.86034584,57970700,0,0
2005-06-27,17.88174129,18.01013055,17.85321109,17.86747551,61636200,0,0
2005-06-28,17.89600825,17.97446867,17.85321228,17.88174248,53058100,0,0
2005-06-29,17.98872853,18.06005604,17.8318091,17.89600372,55859900,0,0
2005-06-30,17.87460705,17.9316688,17.70342183,17.71768761,82018200,0,0
2005-07-01,17.724819,17.8246767,17.59642976,17.62495995,69718400,0,0
2005-07-05,17.58929986,17.96733478,17.56076967,17.81754684,61883500,0,0
2005-07-06,17.81041088,17.88887128,17.61069548,17.61782837,64214600,0,0
2005-07-07,17.53223591,17.62496073,17.47517417,17.58216476,80082900,0,0
2005-07-08,17.57503062,17.91740238,17.56789773,17.89600372,56104000,0,0
2005-07-11,17.93880478,18.10285714,17.91027458,18.03866386,61525400,0,0
2005-07-12,18.00299535,18.27403963,17.97446516,18.26690674,63384800,0,0
2005-07-13,18.20984363,18.36676306,18.17417919,18.30256844,44749200,0,0
2005-07-14,18.39530134,18.61641547,18.39530134,18.52368927,69506800,0,0
2005-07-15,18.57361613,18.61641209,18.36676645,18.395298,56472800,0,0
2005-07-18,18.33823505,18.39529815,18.22411156,18.22411156,39668000,0,0
2005-07-19,18.39529072,18.72339528,18.36675917,18.65920067,113290100,0,0
2005-07-20,18.54508658,18.70913894,18.45949328,18.68060875,71424800,0,0
2005-07-21,18.7590639,18.88745315,18.54508272,18.85892296,112932100,0,0
2005-07-22,18.5379514,18.78759703,18.28117287,18.31683731,97558900,0,0
2005-07-25,18.32397079,18.47375737,18.29543924,18.32397079,45174600,0,0
2005-07-26,18.34536596,18.35963174,18.20984519,18.21697807,51476400,0,0
2005-07-27,18.26690839,18.40242917,18.20984664,18.34536743,57977300,0,0
2005-07-28,18.36676788,18.43809541,18.30257325,18.36676788,44738700,0,0
2005-07-29,18.3881631,18.54508254,18.25264096,18.26690674,59524400,0,0
2005-08-01,18.40956335,18.58074859,18.37390026,18.48802376,61346800,0,0
2005-08-02,18.47375361,19.18702597,18.45235631,19.12283134,137510100,0,0
2005-08-03,19.08717266,19.5650653,19.06577399,19.43667603,139422400,0,0
2005-08-04,19.37248309,19.61499588,19.29402268,19.4866066,91461400,0,0
2005-08-05,19.46520608,19.92883291,19.43667453,19.80044365,82212400,0,0
2005-08-08,19.82897251,19.85750406,19.31541686,19.35107994,77207200,0,0
2005-08-09,19.41527895,19.62212865,19.26549236,19.50800514,64761800,0,0
2005-08-10,19.55080103,19.61499567,19.15136878,19.2226963,62818800,0,0
2005-08-11,19.2440933,19.4723403,19.17989866,19.45094299,48646800,0,0
2005-08-12,19.31542218,19.35821816,19.18703289,19.29402351,52006500,0,0
2005-08-15,19.30118312,19.53010725,19.09372115,19.40849113,45976600,0.08,0
2005-08-16,19.33694745,19.41563924,19.10086935,19.12948418,46894600,0,0
2005-08-17,19.18671145,19.4227895,19.07224944,19.27971268,52413100,0,0
2005-08-18,19.23679114,19.3727153,19.17240608,19.18671417,40861900,0,0
2005-08-19,19.20818033,19.25110325,19.10087233,19.11517906,36043500,0,0
2005-08-22,19.16524711,19.43709397,19.15093902,19.25109291,41691700,0,0
2005-08-23,19.20102054,19.36555951,19.12948145,19.22248268,48296700,0,0
2005-08-24,19.20102758,19.42995168,19.15810465,19.17956543,63645000,0,0
2005-08-25,19.24394334,19.37986749,19.20817448,19.33694458,39306300,0,0
2005-08-26,19.35840666,19.37271475,19.22248387,19.29402161,36774600,0,0
2005-08-29,19.17956407,19.48002727,19.17956407,19.42279625,52307700,0,0
2005-08-30,19.35840673,19.48002279,19.28686762,19.44425392,55163200,0,0
2005-08-31,19.43709331,19.63024841,19.34409346,19.58732414,65210200,0,0
2005-09-01,19.5873316,19.59448565,19.42279262,19.45856285,75974500,0,0
2005-09-02,19.46571482,19.5086391,19.29402179,19.32979202,52047500,0,0
2005-09-06,19.35840601,19.52294634,19.301175,19.31548309,46089000,0,0
2005-09-07,19.27255689,19.39417292,19.18670971,19.20817184,44656100,0,0
2005-09-08,19.17240272,19.22963372,18.9720949,19.03647995,52552300,0,0
2005-09-09,19.0436442,19.18672109,18.97925912,19.015028,41515800,0,0
2005-09-12,19.043634,19.13663386,18.9720949,19.03647995,40550500,0,0
2005-09-13,18.98640764,19.14379258,18.86479156,18.94348335,63422900,0,0
2005-09-14,18.97209156,19.05793736,18.81470532,18.82185936,54969600,0,0
2005-09-15,18.86479206,18.90771498,18.75748271,18.79325294,60357200,0,0
2005-09-16,18.84332643,18.88624935,18.57863218,18.65017128,187384300,0,0
2005-09-19,18.66447889,18.79324899,18.49993993,18.60009384,61832300,0,0
2005-09-20,18.65017091,18.75747887,18.37832398,18.48563194,61043400,0,0
2005-09-21,18.45701857,18.52855767,18.19232565,18.23524857,68281800,0,0
2005-09-22,18.23524336,18.31393649,17.99201128,18.12793541,71314900,0,0
2005-09-23,18.10647852,18.27101887,17.97055572,18.07786369,66396800,0,0
2005-09-26,18.17086358,18.23524864,18.03493941,18.07786369,56203700,0,0
2005-09-27,18.14939754,18.20662854,18.09931923,18.12793541,48797900,0,0
2005-09-28,18.16370261,18.50708992,18.15654857,18.36401176,71019400,0,0
2005-09-29,18.32109469,18.60009569,18.24240154,18.55717278,66807100,0,0
2005-09-30,18.53570865,18.56432483,18.32109273,18.40693855,57644500,0,0
2005-10-03,18.39262816,18.40693625,18.1994744,18.24239731,55341300,0,0
2005-10-04,18.14224586,18.16370663,17.7058586,17.87039757,151666300,0,0
2005-10-05,17.91332055,17.92047323,17.64862633,17.64862633,73684700,0,0
2005-10-06,17.64147425,17.8489375,17.54847438,17.69155121,81724600,0,0
2005-10-07,17.72017027,17.77024724,17.54132318,17.59140015,50768700,0,0
2005-10-10,17.64862047,17.65577451,17.41969655,17.49838829,48880900,0,0
2005-10-11,17.53416843,17.56278325,17.34816729,17.46262932,76567300,0,0
2005-10-12,17.51985625,17.67008848,17.36247134,17.38393211,71294400,0,0
2005-10-13,17.39109091,17.69155408,17.36247609,17.59140015,70192000,0,0
2005-10-14,17.67724114,17.69154924,17.52701028,17.64862633,53846700,0,0
2005-10-17,17.65578516,17.6629392,17.48409211,17.54847717,46924400,0,0
2005-10-18,17.51986211,17.76309428,17.49124728,17.57709312,69328200,0,0
2005-10-19,17.56993657,17.94909286,17.52701365,17.94909286,66574500,0,0
2005-10-20,17.92047391,17.97770492,17.69870395,17.73447418,58830600,0,0
2005-10-21,17.8203215,17.88470655,17.57708938,17.72732162,69431200,0,0
2005-10-24,17.80600751,17.9562397,17.65577668,17.9562397,51868000,0,0
2005-10-25,17.84893698,17.97770572,17.76308979,17.90616798,41310500,0,0
2005-10-26,17.8632465,18.12078674,17.83463167,17.96340179,58178100,0,0
2005-10-27,18.04209196,18.0778622,17.77739906,17.77739906,61566100,0,0
2005-10-28,17.95624544,18.31393957,17.95624544,18.26386261,106559300,0,0
2005-10-31,18.32108632,18.45700905,18.2423932,18.38547134,75122100,0,0
2005-11-01,18.32108557,18.6716255,18.32108557,18.57147026,71370400,0,0
2005-11-02,18.55001575,18.95778679,18.55001575,18.92917061,75067100,0,0
2005-11-03,19.02932942,19.05794425,18.77894324,18.9148674,73421600,0,0
2005-11-04,18.97925809,19.10802688,18.92202706,19.072258,57464000,0,0
2005-11-07,19.11517808,19.37271834,19.10087134,19.32264137,77104800,0,0
2005-11-08,19.27255982,19.44425284,19.15094377,19.3512516,60091700,0,0
2005-11-09,19.30118287,19.42279898,19.27256804,19.28687477,59562100,0,0
2005-11-10,19.27256528,19.4227962,19.05794793,19.37987328,73314800,0,0
2005-11-11,19.42278971,19.59448271,19.40848162,19.51579094,51945600,0,0
2005-11-14,19.57302135,19.63025235,19.45855935,19.5801754,67152200,0,0
2005-11-15,19.60886816,19.75954074,19.5514694,19.73084068,65081000,0.08,0
2005-11-16,19.71649928,20.00349318,19.68780057,19.90304565,86277000,0,0
2005-11-17,19.98197576,20.08959834,19.91740194,20.06807327,91351000,0,0
2005-11-18,20.1756952,20.26896772,20.0178475,20.1398201,75431200,0,0
2005-11-21,20.13981387,20.26178644,19.97479257,20.20438766,65794400,0,0
2005-11-22,20.1326374,20.14698743,19.98914116,20.02501488,104253300,0,0
2005-11-23,20.03219414,20.15416672,19.90304654,20.03219414,70541300,0,0
2005-11-25,19.94609143,20.04654031,19.70932133,19.91739273,44082500,0,0
2005-11-28,19.93891735,19.98196609,19.75237101,19.91021729,57517200,0,0
2005-11-29,19.93892063,19.93892063,19.80259802,19.8599968,62220400,0,0
2005-11-30,19.8599968,19.92457059,19.8241217,19.8599968,55904700,0,0
2005-12-01,19.89587024,20.16134045,19.89587024,20.0106678,61006100,0,0
2005-12-02,19.9604486,20.16134505,19.93892491,20.09677124,42319600,0,0
2005-12-05,20.03937053,20.10394433,19.88152284,19.98197174,47517300,0,0
2005-12-06,20.01784161,20.03219164,19.85999532,19.86717033,65980000,0,0
2005-12-07,19.85281852,19.91021729,19.76671968,19.91021729,55583200,0,0
2005-12-08,19.881519,19.95326781,19.80259654,19.86717033,63931600,0,0
2005-12-09,19.88151741,19.96761625,19.83129366,19.88151741,48467000,0,0
2005-12-12,19.87434818,19.9102219,19.60887795,19.69497681,63757200,0,0
2005-12-13,19.58018056,19.6806281,19.37210911,19.46538162,104285500,0,0
2005-12-14,19.37211365,19.54431005,19.26449107,19.43668747,65076200,0,0
2005-12-15,19.42950627,19.45103133,19.23578487,19.31470871,79018100,0,0
2005-12-16,19.28600588,19.4295035,19.23578212,19.30035591,88542500,0,0
2005-12-19,19.24295659,19.27883168,19.12098403,19.25013161,68680100,0,0
2005-12-20,19.19990723,19.2860047,19.13533344,19.27165604,62960600,0,0
2005-12-21,19.27883367,19.30753237,19.16403474,19.17838478,75800900,0,0
2005-12-22,19.16403557,19.2142607,18.9559655,19.07793808,91276900,0,0
2005-12-23,19.0277197,19.13534228,18.97032091,19.11381721,30689200,0,0
2005-12-27,19.14250683,19.26447938,18.97748555,18.98465919,37819000,0,0
2005-12-28,19.02053755,19.12816009,18.90574,18.93443871,35444400,0,0
2005-12-29,18.94879042,19.01336422,18.84116788,18.8483429,34495500,0,0
2005-12-30,18.76224518,18.87704275,18.72637145,18.76224518,49044600,0,0
2006-01-03,18.83399805,19.37211227,18.72637547,19.25731468,79973000,0,0
2006-01-04,19.20708207,19.42950213,19.20708207,19.35057831,57975600,0,0
2006-01-05,19.34340986,19.46538246,19.30753613,19.36493492,48245500,0,0
2006-01-06,19.29317941,19.37210324,19.00618557,19.30752945,100963000,0,0
2006-01-09,19.32187979,19.4223273,19.19990723,19.27165604,55625000,0,0
2006-01-10,19.12098826,19.3864585,19.07793951,19.37210846,64921900,0,0
2006-01-11,19.37927524,19.65191901,19.30035143,19.58017159,70120700,0,0
2006-01-12,19.55147325,19.55864827,19.35057689,19.47254944,45994800,0,0
2006-01-13,19.39362723,19.55147349,19.37927719,19.50842476,41418000,0,0
2006-01-17,19.30036111,19.50843258,19.30036111,19.36493492,58566600,0,0
2006-01-18,19.18555782,19.35775413,19.15685912,19.25013161,52376200,0,0
2006-01-19,19.27883679,19.54430567,19.26448676,19.38645935,60367600,0,0
2006-01-20,19.37927917,19.37927917,18.84116516,18.94878769,79165900,0,0
2006-01-23,18.94878757,19.03488641,18.86986374,18.90573883,47925600,0,0
2006-01-24,18.89856326,18.97748708,18.81246442,18.85551453,63040700,0,0
2006-01-25,18.94879299,19.06359056,18.81964537,18.94161797,59072100,0,0
2006-01-26,19.05641736,19.17121495,18.87704596,19.01336861,69509300,0,0
2006-01-27,19.53712441,20.0537147,19.50842571,19.93891716,134520700,0,0
2006-01-30,19.96044628,20.2187415,19.93174757,20.08959389,103999200,0,0
2006-01-31,20.02502346,20.36224121,19.99632475,20.19721985,94841300,0,0
2006-02-01,20.06089171,20.13981554,19.91739544,20.11829185,68448800,0,0
2006-02-02,20.06806686,20.08241689,19.76672292,19.8599968,55073400,0,0
2006-02-03,19.71649998,19.87434766,19.61605246,19.75955009,75022700,0,0
2006-02-06,19.73802089,19.75954594,19.43667701,19.49407578,60170500,0,0
2006-02-07,19.33623462,19.4797309,19.23578572,19.3290596,72159500,0,0
2006-02-08,19.37927825,19.42950201,19.16403184,19.30752945,51795200,0,0
2006-02-09,19.34340748,19.39363261,19.12098737,19.12816238,52861700,0,0
2006-02-10,19.09946115,19.29318116,19.02053732,19.14968491,52127000,0,0
2006-02-13,19.10663503,19.15686016,18.89856498,18.93443871,46707000,0,0
2006-02-14,18.9487887,19.14251009,18.90573997,19.12098503,58432900,0,0
2006-02-15,19.14978075,19.38735316,19.07778882,19.35135651,62808900,0.09,0
2006-02-16,19.32976741,19.3657627,19.1281902,19.30097008,48868500,0,0
2006-02-17,19.20017706,19.30096495,19.12098579,19.22177505,41513200,0,0
2006-02-21,19.23617989,19.23617989,18.96261206,19.10659599,50216100,0,0
2006-02-22,19.09938666,19.33695907,19.05619068,19.23616982,43043100,0,0
2006-02-23,19.24337185,19.35855841,19.10658868,19.19297791,47359100,0,0
2006-02-24,19.14258314,19.25057036,19.09218919,19.17137909,44753800,0,0
2006-02-27,19.25776712,19.62492472,19.20017385,19.47374153,51301500,0,0
2006-02-28,19.40175527,19.65372501,19.34416199,19.34416199,65036100,0,0
2006-03-01,19.42335711,19.5817397,19.40176048,19.5385437,53061200,0,0
2006-03-02,19.45214197,19.50973523,19.3657514,19.41614532,41850300,0,0
2006-03-03,19.3009709,19.55294208,19.25057694,19.38736153,45218800,0,0
2006-03-06,19.38015274,19.54573321,19.31536015,19.37295341,53054100,0,0
2006-03-07,19.36575523,19.50973909,19.30096263,19.48094177,51613900,0,0
2006-03-08,19.4305488,19.79770643,19.41615014,19.61772728,57547400,0,0
2006-03-09,19.63213347,19.74012073,19.43775558,19.43775558,45360700,0,0
2006-03-10,19.48094172,19.59612826,19.35135652,19.56013298,41297200,0,0
2006-03-13,19.5673331,19.64652437,19.39455329,19.51693916,40342600,0,0
2006-03-14,19.46654554,19.71131592,19.43054889,19.6033287,39821800,0,0
2006-03-15,19.58173763,19.76171683,19.44495305,19.69692421,57152000,0,0
2006-03-16,19.68252171,19.7833096,19.5961311,19.63212776,73793700,0,0
2006-03-17,19.6897118,19.91288548,19.63211855,19.79769897,120615000,0,0
2006-03-20,19.94169466,20.15046981,19.92009667,20.07847786,67094100,0,0
2006-03-21,19.97049332,20.31605308,19.92729869,19.97049332,73199600,0,0
2006-03-22,19.49534047,19.79770548,19.29376333,19.54573441,145696100,0,0
2006-03-23,19.49534392,19.50974259,19.19297886,19.32976341,73682900,0,0
2006-03-24,19.22897239,19.5889307,19.16418115,19.4449482,69157600,0,0
2006-03-27,19.4449482,19.6537233,19.43774887,19.4449482,59908600,0,0
2006-03-28,19.44494634,19.58892883,19.30096248,19.36575508,58520500,0,0
2006-03-29,19.40175259,19.58173174,19.3801546,19.45214653,53150300,0,0
2006-03-30,19.45934621,19.71851525,19.43774822,19.6033287,54612000,0,0
2006-03-31,19.6537323,19.82651358,19.58893967,19.58893967,62190500,0,0
2006-04-03,19.92010126,19.96329589,19.7545207,19.84090996,57605300,0,0
2006-04-04,19.86969877,20.01368127,19.77610884,19.89849472,45470000,0,0
2006-04-05,20.07128124,20.11447724,19.89850136,19.97049332,41539300,0,0
2006-04-06,19.91290192,19.95609656,19.70412673,19.84090996,51885500,0,0
2006-04-07,19.87689769,19.95608759,19.60332862,19.61772728,47249400,0,0
2006-04-10,19.60332845,19.75451164,19.58173183,19.64652443,39432000,0,0
2006-04-11,19.64652183,19.66811844,19.43774538,19.53133392,42953400,0,0
2006-04-12,19.50974366,19.58173561,19.41615372,19.58173561,32183000,0,0
2006-04-13,19.49534898,19.58173961,19.43775568,19.48814964,28160000,0,0
2006-04-17,19.45934772,19.47374501,19.2433719,19.32256317,35796200,0,0
2006-04-18,19.39455837,19.79771138,19.30816775,19.59613419,56272700,0,0
2006-04-19,19.5169477,19.574541,19.40895906,19.4593544,45111100,0,0
2006-04-20,19.4737517,19.574541,19.22178188,19.4593544,45648300,0,0
2006-04-21,19.47374247,19.71851422,19.4377472,19.54573441,58528000,0,0
2006-04-24,19.48814184,19.61772705,19.42334924,19.51693916,42318400,0,0
2006-04-25,19.5025405,19.58892972,19.45214656,19.51693916,49222500,0,0
2006-04-26,19.49533836,19.60332555,19.43774509,19.50973701,39190000,0,0
2006-04-27,19.41615014,19.89129498,19.39455352,19.61772728,96509600,0,0
2006-04-28,17.44358343,17.63796129,17.2780029,17.38599014,591052200,0,0
2006-05-01,17.50838061,17.99792437,17.34280004,17.48678398,174800900,0,0
2006-05-02,17.63075786,17.9979155,17.20600694,17.28519821,190533500,0,0
2006-05-03,17.27079505,17.29239303,16.66606513,16.68046379,211527100,0,0
2006-05-04,16.8100529,17.04042599,16.6588697,16.8748455,171257400,0,0
2006-05-05,17.03323194,17.24200847,16.93244402,17.13401985,131604300,0,0
2006-05-08,17.1700145,17.99791847,16.9252427,17.08362389,80693500,0,0
2006-05-09,17.098027,17.27800623,16.91084843,17.0044384,75345900,0,0
2006-05-10,17.04042909,17.1268197,16.9828358,17.11242104,76563300,0,0
2006-05-11,17.06922401,17.12681866,16.66607105,16.716465,92916700,0,0
2006-05-12,16.6588658,16.82444763,16.59407321,16.68046379,83115900,0,0
2006-05-15,16.69493199,16.78888555,16.64434151,16.73106766,67314800,0.09,0
2006-05-16,16.73828156,17.34536961,16.55760063,16.62987328,82095100,0,0
2006-05-17,16.54314691,16.68046481,16.42751122,16.42751122,98598300,0,0
2006-05-18,16.5070176,16.72383426,16.44919973,16.49979019,95476400,0,0
2006-05-19,16.47087881,16.5503775,16.27574302,16.30465126,100071200,0,0
2006-05-22,16.24683745,16.63710913,16.22515661,16.53592682,87322300,0,0
2006-05-23,16.70215197,16.8972864,16.4564257,16.47088051,79986300,0,0
2006-05-24,16.6154195,17.0129184,16.60819209,16.98400879,107356700,0,0
2006-05-25,17.03460944,17.28756319,17.0129286,17.15747261,83052700,0,0
2006-05-26,17.17915576,17.25865449,17.02738295,17.14301872,46861600,0,0
2006-05-30,17.02015711,17.17192993,16.72384025,16.73106766,52497500,0,0
2006-05-31,16.81055963,16.8756049,16.36969757,16.36969757,120202000,0,0
2006-06-01,16.43474348,16.50701615,16.34801737,16.49256134,80230800,0,0
2006-06-02,16.52870551,16.61543166,16.3841601,16.4492054,73935600,0,0
