Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-12-01,0.662390401,0.70543383,0.662390401,0.695869207,22353600,0,0
1999-12-02,0.698260297,0.756847108,0.698260297,0.747281611,30988800,0,0
1999-12-03,0.754455933,0.767608163,0.719781553,0.72934705,34276800,0,0
1999-12-06,0.731738229,0.753260379,0.731738229,0.749672771,17860800,0,0
1999-12-07,0.755651564,0.756847142,0.695869173,0.724564791,18638400,0,0
1999-12-08,0.722172874,0.76402073,0.719781718,0.756847262,20169600,0,0
1999-12-09,0.755651581,0.774781701,0.707824966,0.734129429,21494400,0,0
1999-12-10,0.7472818,0.750868534,0.712608286,0.72576052,9830400,0,0
1999-12-13,0.717390576,0.742499465,0.707825076,0.723368466,18384000,0,0
1999-12-14,0.724564901,0.742499446,0.704238325,0.711412668,27388800,0,0
1999-12-15,0.706629438,0.710217048,0.671955928,0.688694894,20596800,0,0
1999-12-16,0.692281681,0.703042758,0.681521479,0.683912635,13257600,0,0
1999-12-17,0.703042555,0.730542592,0.699455823,0.719781518,26208000,0,0
1999-12-20,0.720977207,0.793613376,0.695869198,0.779564023,40243200,0,0
1999-12-21,0.779564071,0.814238457,0.75086845,0.813042879,38836800,0,0
1999-12-22,0.81543379,0.841738247,0.784347023,0.832172751,25118400,0,0
1999-12-23,0.833368551,0.889564212,0.829781817,0.887173057,28022400,0,0
1999-12-27,0.906303145,0.907498723,0.844129596,0.853695095,20241600,0,0
1999-12-28,0.853695072,0.884781846,0.848911885,0.851303041,17918400,0,0
1999-12-29,0.849509756,0.889564242,0.848911967,0.879998744,13214400,0,0
1999-12-30,0.879998714,0.893150946,0.865650904,0.887173057,13977600,0,0
1999-12-31,0.885379578,0.899129597,0.882390634,0.89793402,12734400,0,0
2000-01-03,0.903911885,0.911086227,0.844129499,0.895541966,30091200,0,0
2000-01-04,0.87999864,0.882390671,0.827390592,0.871629596,30048000,0,0
2000-01-05,0.846520866,0.860868677,0.830977476,0.842934132,18835200,0,0
2000-01-06,0.842933964,0.842933964,0.755651536,0.787933886,12048000,0,0
2000-01-07,0.78434728,0.809455292,0.772390625,0.801086247,7118400,0,0
2000-01-10,0.803477362,0.860868602,0.789129552,0.827390671,23985600,0,0
2000-01-11,0.822607742,0.832173243,0.793912113,0.793912113,14812800,0,0
2000-01-12,0.793911731,0.795107308,0.76282496,0.773586035,12355200,0,0
2000-01-13,0.772390518,0.813042789,0.762825021,0.805868447,13219200,0,0
2000-01-14,0.817825239,0.874020906,0.815434084,0.840542972,60456000,0,0
2000-01-18,0.851302973,0.879998588,0.813042736,0.876411855,26164800,0,0
2000-01-19,0.879998785,0.879998785,0.860868662,0.868043005,16468800,0,0
2000-01-20,0.875216451,0.923042195,0.858477484,0.865650952,17956800,0,0
2000-01-21,0.863259661,0.866846394,0.834564044,0.856086195,54427200,0,0
2000-01-24,0.883586232,0.883586232,0.813042768,0.817825079,25694400,0,0
2000-01-25,0.82141186,0.82978178,0.784347197,0.81065166,23712000,0,0
2000-01-26,0.810651669,0.832172945,0.762825054,0.777172863,23246400,0,0
2000-01-27,0.783151752,0.783151752,0.707825084,0.736520708,45820800,0,0
2000-01-28,0.726955972,0.731738283,0.686303699,0.714999318,19444800,0,0
2000-01-31,0.718586053,0.734129441,0.669564736,0.709020555,18240000,0,0
2000-02-01,0.71021713,0.73173841,0.683912662,0.72576052,9297600,0,0
2000-02-02,0.729347271,0.760434052,0.725760537,0.74608624,14904000,0,0
2000-02-03,0.769999467,0.785542856,0.753260501,0.758042812,10824000,0,0
2000-02-04,0.781955898,0.781955898,0.760433751,0.775977135,12369600,0,0
2000-02-07,0.77956397,0.77956397,0.726955922,0.7281515,21748800,0,0
2000-02-08,0.746085932,0.789129351,0.726955815,0.762824893,46881600,0,0
2000-02-09,0.791520639,0.80467287,0.780759564,0.781956017,58905600,0,0
2000-02-10,0.829781907,0.956521054,0.829781907,0.942173243,97008000,0,0
2000-02-11,0.988803144,0.989998722,0.887172913,0.956520796,42379200,0,0
2000-02-14,0.958911931,1.10956347,0.949346435,1.10956347,65011200,0,0
2000-02-15,1.111956047,1.113151625,1.021085972,1.066520572,45048000,0,0
2000-02-16,1.078476872,1.152607076,1.066520218,1.115542412,101956800,0,0
2000-02-17,1.114346863,1.162172604,1.097607897,1.154999137,53577600,0,0
2000-02-18,1.138259473,1.305650907,1.129890427,1.288911939,96086400,0,0
2000-02-22,1.248259077,1.264998037,1.20521566,1.253041387,54249600,0,0
2000-02-23,1.238694199,1.27336859,1.223150808,1.260216355,51139200,0,0
2000-02-24,1.267389425,1.275759344,1.195650384,1.248259306,24432000,0,0
2000-02-25,1.249455374,1.249455374,1.119129472,1.170542836,27873600,0,0
2000-02-28,1.16456407,1.176520727,1.143042787,1.162172914,51787200,0,0
2000-02-29,1.15499948,1.238694333,1.15499948,1.224346519,30604800,0,0
2000-03-01,1.22434588,1.22434588,1.169346684,1.188476801,38356800,0,0
2000-03-02,1.198043147,1.198043147,1.1047819,1.108368635,19104000,0,0
2000-03-03,1.109563594,1.138259212,1.099998972,1.126303434,27369600,0,0
2000-03-06,1.13347687,1.219563721,1.109563564,1.119129062,43209600,0,0
2000-03-07,1.43478086,1.669128109,1.372607315,1.593802333,195220800,0,0
2000-03-08,1.592906389,1.621302624,1.477824516,1.606954813,66873600,0,0
2000-03-09,1.626084702,2.066084463,1.621302391,1.918720365,95294400,0,0
2000-03-10,2.018259424,2.773910363,2.00391161,2.257389069,216120000,0,0
2000-03-13,2.046954639,2.869562168,2.02782364,2.855214357,241516800,0,0
2000-03-14,2.839670138,2.839670138,2.066084157,2.106736422,156777600,0,0
2000-03-15,2.257687864,2.315975407,1.951302251,2.020650148,99561600,0,0
2000-03-16,2.08521438,2.156953417,1.771954649,1.801546454,75038400,0,0
2000-03-17,1.759998108,2.046954274,1.759698721,1.910649657,55761600,0,0
2000-03-20,1.985975709,2.049345715,1.848476371,1.909454346,36528000,0,0
2000-03-21,1.913040775,1.929780614,1.664345728,1.81499815,53664000,0,0
2000-03-22,1.829345891,1.88434509,1.798258245,1.828149438,23059200,0,0
2000-03-23,1.811410323,1.96086715,1.807823591,1.860432506,30940800,0,0
2000-03-24,1.848476734,1.932172456,1.721737572,1.782715559,23160000,0,0
2000-03-27,1.779128304,1.83651954,1.649998024,1.66554141,38894400,0,0
2000-03-28,1.608150221,1.626084763,1.511302289,1.541193485,39331200,0,0
2000-03-29,1.547172028,1.583041109,1.377389496,1.439563036,46944000,0,0
2000-03-30,1.396519803,1.563911202,1.348694064,1.431194186,36192000,0,0
2000-03-31,1.528938056,1.681084554,1.501737407,1.616220474,96297600,0,0
2000-04-03,1.601574553,1.606954653,1.447933172,1.489781022,32995200,0,0
2000-04-04,1.568693162,1.594997618,1.090433254,1.434780598,51379200,0,0
2000-04-05,1.449128863,1.865215369,1.374998655,1.754019618,63960000,0,0
2000-04-06,1.835324049,1.928584373,1.748041614,1.835324049,40459200,0,0
2000-04-07,1.927388692,2.008693234,1.846085026,1.962063074,31857600,0,0
2000-04-10,1.99554113,2.111519186,1.751628365,1.788693905,39528000,0,0
2000-04-11,1.664046609,1.817389598,1.530433392,1.68228054,45758400,0,0
2000-04-12,1.684671742,1.721737285,1.501737812,1.507715702,31344000,0,0
2000-04-13,1.519672488,1.573477002,1.418042227,1.443151116,31329600,0,0
2000-04-14,1.351085173,1.455106567,1.253041668,1.31611228,42192000,0,0
2000-04-17,1.205216255,1.434781256,1.205216255,1.383367896,29409600,0,0
2000-04-18,1.522661102,1.716954747,1.477824308,1.628476739,47750400,0,0
2000-04-19,1.679889369,1.7026071,1.530433378,1.550759077,27835200,0,0
2000-04-20,1.592606885,1.622498083,1.520867836,1.542389989,15393600,0,0
2000-04-24,1.453910749,1.518476315,1.389346058,1.4658674,20596800,0,0
